"ACCELX","ACCELY","ACCELZ","ANALOGINPUT1","ANALOGINPUT2","ANALOGIP1","ANALOGIP2","BACKUPBATTERYVOLTAGE","CELLID","CRANKON","CREATEDTIMESTAMP","DEFLEVEL","DEFQUALITY","DEFTANKCAPACITY","DIGITALINPUTSTATUS","DIGITALIPSTATUS","FUEL","FUELLEVEL1","FUELLEVEL2","GPSACCURACYALT","GPSACCURACYLAT","GPSACCURACYLONG","GPSALT","GPSCOURSEANGLE","GPSDISTANCE","GPSDISTANCEIN","GPSFIX","GPSLAT","GPSLATDIR","GPSLONG","GPSLONGDIR","GPSSIGNALQUALITY","GSMNETWORKTYPE","GYROX","GYROY","GYROZ","HEADERTIMESTAMP","HEADER_PACKET_STATUS","ID","IGNITIONON","LAC","MNC","NMRNEIGHBOURING1CELLID","NMRNEIGHBOURING2CELLID","NMRNEIGHBOURING3CELLID","NMRNEIGHBOURING4CELLID","NOOFFUELTANKS","NOOFSATAVAILABLEFORFIX","NOOFSATFORFIX","ODOMETER","PACKETSTATUS","PRIMARYFUELTANKCAPACITY","RESERVED1","RESERVED2","RESERVED3","SECONDARYFUELTANKCAPACITY","VEHICLEBATTERYVOLTAGE","VEHICLESPEED","VIN"
"-19.47","-15.59","42.42","","","24700","900","","null","0","2023-05-12 15:52:12.528","","","","","12","","39.1","0.0","9422.87","14935.33","55287.93","6.837724E7","262.0","","47.0","0","127.7766292","null","6.3309712","null","126.0","","-60.36","29.59","10.4","2023-05-12 15:52:12.529","0","1311356548","1","null","","null","null","null","null","1","","13","596564319","72","4419","","","","0","","0.0","CVACCLD0000000045"
"-71.17","16.63","29.75","","","34000","29600","","null","0","2023-05-12 15:52:02.524","","","","","10","","558.1","445.3","50628.85","11354.83","46149.58","1.475726224E9","216.0","","128.0","0","118.3119439","null","93.6608417","null","146.0","","17.52","-4.11","95.24","2023-05-12 15:52:02.524","0","1311356278","0","null","","null","null","null","null","2","","7","787290775","72","4834","","","","4776","","0.0","CVACCLD0000000045"
"-83.04","22.1","-25.74","","","22800","36600","","null","1","2023-05-12 15:51:52.521","","","","","15","","146.4","575.8","49706.75","3711.9","20823.67","6.3411777E7","285.0","","771.0","0","168.1282241","null","4.7433716","null","59.0","","29.69","11.29","-5.97","2023-05-12 15:51:52.522","0","1311355371","0","null","","null","null","null","null","2","","12","442996932","76","687","","","","675","","0.0","CVACCLD0000000045"
"-70.15","-81.78","10.84","","","40800","21500","","null","0","2023-05-12 15:51:42.521","","","","","4","","485.1","23.5","49356.37","42403.27","19904.2","1.904243653E9","239.0","","962.0","0","27.8439292","null","176.4863568","null","48.0","","52.35","97.89","-16.05","2023-05-12 15:51:42.521","0","1311354770","1","null","","null","null","null","null","2","","3","944706088","76","5490","","","","1360","","0.0","CVACCLD0000000045"
"62.35","82.95","-29.64","","","8500","37300","","null","1","2023-05-12 15:51:32.521","","","","","5","","375.0","547.8","28996.25","7445.66","64525.62","2.51081038E8","13.0","","217.0","1","91.1298659","null","90.5783308","null","9.0","","94.11","86.55","-9.28","2023-05-12 15:51:32.521","0","1311354055","0","null","","null","null","null","null","2","","10","647941561","72","5496","","","","1150","","0.0","CVACCLD0000000045"
"-88.94","87.53","-1.05","","","22800","17600","","null","0","2023-05-12 15:51:22.52","","","","","0","","347.7","214.7","2270.46","21584.74","20934.01","5.55262151E8","37.0","","29.0","1","69.6317094","null","121.5013721","null","111.0","","75.89","9.57","8.84","2023-05-12 15:51:22.52","0","1311353405","1","null","","null","null","null","null","2","","1","587738593","76","2570","","","","2595","","0.0","CVACCLD0000000045"
"-7.03","95.34","-78.29","","","21900","12800","","null","1","2023-05-12 15:51:12.52","","","","","13","","274.7","503.2","41766.03","21414.97","51161.79","2.20371929E8","130.0","","151.0","0","34.2573196","null","168.0753461","null","114.0","","-96.16","57.0","86.26","2023-05-12 15:51:12.52","0","1311353067","0","null","","null","null","null","null","2","","7","34938671","76","5195","","","","7002","","0.0","CVACCLD0000000045"
"75.23","-19.75","35.46","","","40900","10800","","null","1","2023-05-12 15:51:02.524","","","","","11","","125.0","632.4","29822.38","63175.46","44424.72","6.61304402E8","164.0","","560.0","1","151.5868931","null","121.2468234","null","80.0","","7.57","76.84","-69.68","2023-05-12 15:51:02.524","0","1311352657","0","null","","null","null","null","null","2","","19","674164071","76","4249","","","","3748","","0.0","CVACCLD0000000045"
"-23.03","34.35","12.25","","","42300","31400","","null","0","2023-05-12 15:50:52.519","","","","","11","","550.2","542.0","30831.43","34114.01","59256.92","4.71405601E8","130.0","","81.0","0","129.1513729","null","2.806326","null","4.0","","-32.11","82.69","-69.29","2023-05-12 15:50:52.519","0","1311351831","0","null","","null","null","null","null","2","","15","967514817","76","5830","","","","2780","","0.0","CVACCLD0000000045"
"30.56","-83.46","51.2","","","19400","3800","","null","1","2023-05-12 15:50:42.519","","","","","12","","421.4","0.0","3811.36","43807.24","48642.17","1.510828803E9","271.0","","251.0","1","3.4136542","null","16.2457904","null","9.0","","41.03","59.31","-49.91","2023-05-12 15:50:42.519","0","1311351184","1","null","","null","null","null","null","1","","7","83286641","72","5930","","","","0","","0.0","CVACCLD0000000045"
"-19.47","-15.59","42.42","","","24700","900","","null","0","2023-05-12 15:50:32.519","","","","","12","","39.1","0.0","9422.87","14935.33","55287.93","6.837724E7","262.0","","47.0","0","127.7766292","null","6.3309712","null","126.0","","-60.36","29.59","10.4","2023-05-12 15:50:32.519","0","1311350365","1","null","","null","null","null","null","1","","13","596564319","72","4419","","","","0","","0.0","CVACCLD0000000045"
"-71.17","16.63","29.75","","","34000","29600","","null","0","2023-05-12 15:50:22.518","","","","","10","","558.1","445.3","50628.85","11354.83","46149.58","1.475726224E9","216.0","","128.0","0","118.3119439","null","93.6608417","null","146.0","","17.52","-4.11","95.24","2023-05-12 15:50:22.518","0","1311349929","0","null","","null","null","null","null","2","","7","787290775","72","4834","","","","4776","","0.0","CVACCLD0000000045"
"-83.04","22.1","-25.74","","","22800","36600","","null","1","2023-05-12 15:50:12.52","","","","","15","","146.4","575.8","49706.75","3711.9","20823.67","6.3411777E7","285.0","","771.0","0","168.1282241","null","4.7433716","null","59.0","","29.69","11.29","-5.97","2023-05-12 15:50:12.52","0","1311349387","0","null","","null","null","null","null","2","","12","442996932","76","687","","","","675","","0.0","CVACCLD0000000045"
"-70.15","-81.78","10.84","","","40800","21500","","null","0","2023-05-12 15:50:02.517","","","","","4","","485.1","23.5","49356.37","42403.27","19904.2","1.904243653E9","239.0","","962.0","0","27.8439292","null","176.4863568","null","48.0","","52.35","97.89","-16.05","2023-05-12 15:50:02.518","0","1311349199","1","null","","null","null","null","null","2","","3","944706088","76","5490","","","","1360","","0.0","CVACCLD0000000045"
"62.35","82.95","-29.64","","","8500","37300","","null","1","2023-05-12 15:49:52.517","","","","","5","","375.0","547.8","28996.25","7445.66","64525.62","2.51081038E8","13.0","","217.0","1","91.1298659","null","90.5783308","null","9.0","","94.11","86.55","-9.28","2023-05-12 15:49:52.517","0","1311348430","0","null","","null","null","null","null","2","","10","647941561","72","5496","","","","1150","","0.0","CVACCLD0000000045"
"-88.94","87.53","-1.05","","","22800","17600","","null","0","2023-05-12 15:49:42.517","","","","","0","","347.7","214.7","2270.46","21584.74","20934.01","5.55262151E8","37.0","","29.0","1","69.6317094","null","121.5013721","null","111.0","","75.89","9.57","8.84","2023-05-12 15:49:42.517","0","1311347917","1","null","","null","null","null","null","2","","1","587738593","76","2570","","","","2595","","0.0","CVACCLD0000000045"
"-7.03","95.34","-78.29","","","21900","12800","","null","1","2023-05-12 15:49:32.516","","","","","13","","274.7","503.2","41766.03","21414.97","51161.79","2.20371929E8","130.0","","151.0","0","34.2573196","null","168.0753461","null","114.0","","-96.16","57.0","86.26","2023-05-12 15:49:32.516","0","1311347257","0","null","","null","null","null","null","2","","7","34938671","76","5195","","","","7002","","0.0","CVACCLD0000000045"
"75.23","-19.75","35.46","","","40900","10800","","null","1","2023-05-12 15:49:22.516","","","","","11","","125.0","632.4","29822.38","63175.46","44424.72","6.61304402E8","164.0","","560.0","1","151.5868931","null","121.2468234","null","80.0","","7.57","76.84","-69.68","2023-05-12 15:49:22.516","0","1311346701","0","null","","null","null","null","null","2","","19","674164071","76","4249","","","","3748","","0.0","CVACCLD0000000045"
"-23.03","34.35","12.25","","","42300","31400","","null","0","2023-05-12 15:49:12.512","","","","","11","","550.2","542.0","30831.43","34114.01","59256.92","4.71405601E8","130.0","","81.0","0","129.1513729","null","2.806326","null","4.0","","-32.11","82.69","-69.29","2023-05-12 15:49:12.512","0","1311346237","0","null","","null","null","null","null","2","","15","967514817","76","5830","","","","2780","","0.0","CVACCLD0000000045"
"30.56","-83.46","51.2","","","19400","3800","","null","1","2023-05-12 15:49:02.519","","","","","12","","421.4","0.0","3811.36","43807.24","48642.17","1.510828803E9","271.0","","251.0","1","3.4136542","null","16.2457904","null","9.0","","41.03","59.31","-49.91","2023-05-12 15:49:02.52","0","1311345995","1","null","","null","null","null","null","1","","7","83286641","72","5930","","","","0","","0.0","CVACCLD0000000045"
"-19.47","-15.59","42.42","","","24700","900","","null","0","2023-05-12 15:48:52.508","","","","","12","","39.1","0.0","9422.87","14935.33","55287.93","6.837724E7","262.0","","47.0","0","127.7766292","null","6.3309712","null","126.0","","-60.36","29.59","10.4","2023-05-12 15:48:52.508","0","1311345186","1","null","","null","null","null","null","1","","13","596564319","72","4419","","","","0","","0.0","CVACCLD0000000045"
"-71.17","16.63","29.75","","","34000","29600","","null","0","2023-05-12 15:48:42.508","","","","","10","","558.1","445.3","50628.85","11354.83","46149.58","1.475726224E9","216.0","","128.0","0","118.3119439","null","93.6608417","null","146.0","","17.52","-4.11","95.24","2023-05-12 15:48:42.508","0","1311344409","0","null","","null","null","null","null","2","","7","787290775","72","4834","","","","4776","","0.0","CVACCLD0000000045"
"-83.04","22.1","-25.74","","","22800","36600","","null","1","2023-05-12 15:48:32.508","","","","","15","","146.4","575.8","49706.75","3711.9","20823.67","6.3411777E7","285.0","","771.0","0","168.1282241","null","4.7433716","null","59.0","","29.69","11.29","-5.97","2023-05-12 15:48:32.508","0","1311343890","0","null","","null","null","null","null","2","","12","442996932","76","687","","","","675","","0.0","CVACCLD0000000045"
"-70.15","-81.78","10.84","","","40800","21500","","null","0","2023-05-12 15:48:22.504","","","","","4","","485.1","23.5","49356.37","42403.27","19904.2","1.904243653E9","239.0","","962.0","0","27.8439292","null","176.4863568","null","48.0","","52.35","97.89","-16.05","2023-05-12 15:48:22.504","0","1311343341","1","null","","null","null","null","null","2","","3","944706088","76","5490","","","","1360","","0.0","CVACCLD0000000045"
"62.35","82.95","-29.64","","","8500","37300","","null","1","2023-05-12 15:48:12.504","","","","","5","","375.0","547.8","28996.25","7445.66","64525.62","2.51081038E8","13.0","","217.0","1","91.1298659","null","90.5783308","null","9.0","","94.11","86.55","-9.28","2023-05-12 15:48:12.504","0","1311343008","0","null","","null","null","null","null","2","","10","647941561","72","5496","","","","1150","","0.0","CVACCLD0000000045"
"-88.94","87.53","-1.05","","","22800","17600","","null","0","2023-05-12 15:48:02.5","","","","","0","","347.7","214.7","2270.46","21584.74","20934.01","5.55262151E8","37.0","","29.0","1","69.6317094","null","121.5013721","null","111.0","","75.89","9.57","8.84","2023-05-12 15:48:02.5","0","1311342292","1","null","","null","null","null","null","2","","1","587738593","76","2570","","","","2595","","0.0","CVACCLD0000000045"
"-7.03","95.34","-78.29","","","21900","12800","","null","1","2023-05-12 15:47:52.497","","","","","13","","274.7","503.2","41766.03","21414.97","51161.79","2.20371929E8","130.0","","151.0","0","34.2573196","null","168.0753461","null","114.0","","-96.16","57.0","86.26","2023-05-12 15:47:52.497","0","1311341637","0","null","","null","null","null","null","2","","7","34938671","76","5195","","","","7002","","0.0","CVACCLD0000000045"
"75.23","-19.75","35.46","","","40900","10800","","null","1","2023-05-12 15:47:42.5","","","","","11","","125.0","632.4","29822.38","63175.46","44424.72","6.61304402E8","164.0","","560.0","1","151.5868931","null","121.2468234","null","80.0","","7.57","76.84","-69.68","2023-05-12 15:47:42.5","0","1311341056","0","null","","null","null","null","null","2","","19","674164071","76","4249","","","","3748","","0.0","CVACCLD0000000045"
"-23.03","34.35","12.25","","","42300","31400","","null","0","2023-05-12 15:47:32.496","","","","","11","","550.2","542.0","30831.43","34114.01","59256.92","4.71405601E8","130.0","","81.0","0","129.1513729","null","2.806326","null","4.0","","-32.11","82.69","-69.29","2023-05-12 15:47:32.496","0","1311340796","0","null","","null","null","null","null","2","","15","967514817","76","5830","","","","2780","","0.0","CVACCLD0000000045"
"30.56","-83.46","51.2","","","19400","3800","","null","1","2023-05-12 15:47:22.496","","","","","12","","421.4","0.0","3811.36","43807.24","48642.17","1.510828803E9","271.0","","251.0","1","3.4136542","null","16.2457904","null","9.0","","41.03","59.31","-49.91","2023-05-12 15:47:22.496","0","1311340266","1","null","","null","null","null","null","1","","7","83286641","72","5930","","","","0","","0.0","CVACCLD0000000045"
"-19.47","-15.59","42.42","","","24700","900","","null","0","2023-05-12 15:47:12.495","","","","","12","","39.1","0.0","9422.87","14935.33","55287.93","6.837724E7","262.0","","47.0","0","127.7766292","null","6.3309712","null","126.0","","-60.36","29.59","10.4","2023-05-12 15:47:12.495","0","1311339627","1","null","","null","null","null","null","1","","13","596564319","72","4419","","","","0","","0.0","CVACCLD0000000045"
"-71.17","16.63","29.75","","","34000","29600","","null","0","2023-05-12 15:47:02.495","","","","","10","","558.1","445.3","50628.85","11354.83","46149.58","1.475726224E9","216.0","","128.0","0","118.3119439","null","93.6608417","null","146.0","","17.52","-4.11","95.24","2023-05-12 15:47:02.495","0","1311339237","0","null","","null","null","null","null","2","","7","787290775","72","4834","","","","4776","","0.0","CVACCLD0000000045"
"-83.04","22.1","-25.74","","","22800","36600","","null","1","2023-05-12 15:46:52.495","","","","","15","","146.4","575.8","49706.75","3711.9","20823.67","6.3411777E7","285.0","","771.0","0","168.1282241","null","4.7433716","null","59.0","","29.69","11.29","-5.97","2023-05-12 15:46:52.495","0","1311338462","0","null","","null","null","null","null","2","","12","442996932","76","687","","","","675","","0.0","CVACCLD0000000045"
"-70.15","-81.78","10.84","","","40800","21500","","null","0","2023-05-12 15:46:42.494","","","","","4","","485.1","23.5","49356.37","42403.27","19904.2","1.904243653E9","239.0","","962.0","0","27.8439292","null","176.4863568","null","48.0","","52.35","97.89","-16.05","2023-05-12 15:46:42.494","0","1311338004","1","null","","null","null","null","null","2","","3","944706088","76","5490","","","","1360","","0.0","CVACCLD0000000045"
"62.35","82.95","-29.64","","","8500","37300","","null","1","2023-05-12 15:46:32.494","","","","","5","","375.0","547.8","28996.25","7445.66","64525.62","2.51081038E8","13.0","","217.0","1","91.1298659","null","90.5783308","null","9.0","","94.11","86.55","-9.28","2023-05-12 15:46:32.494","0","1311337600","0","null","","null","null","null","null","2","","10","647941561","72","5496","","","","1150","","0.0","CVACCLD0000000045"
"-88.94","87.53","-1.05","","","22800","17600","","null","0","2023-05-12 15:46:22.493","","","","","0","","347.7","214.7","2270.46","21584.74","20934.01","5.55262151E8","37.0","","29.0","1","69.6317094","null","121.5013721","null","111.0","","75.89","9.57","8.84","2023-05-12 15:46:22.494","0","1311336849","1","null","","null","null","null","null","2","","1","587738593","76","2570","","","","2595","","0.0","CVACCLD0000000045"
"-7.03","95.34","-78.29","","","21900","12800","","null","1","2023-05-12 15:46:12.493","","","","","13","","274.7","503.2","41766.03","21414.97","51161.79","2.20371929E8","130.0","","151.0","0","34.2573196","null","168.0753461","null","114.0","","-96.16","57.0","86.26","2023-05-12 15:46:12.493","0","1311336259","0","null","","null","null","null","null","2","","7","34938671","76","5195","","","","7002","","0.0","CVACCLD0000000045"
"75.23","-19.75","35.46","","","40900","10800","","null","1","2023-05-12 15:46:02.493","","","","","11","","125.0","632.4","29822.38","63175.46","44424.72","6.61304402E8","164.0","","560.0","1","151.5868931","null","121.2468234","null","80.0","","7.57","76.84","-69.68","2023-05-12 15:46:02.493","0","1311336104","0","null","","null","null","null","null","2","","19","674164071","76","4249","","","","3748","","0.0","CVACCLD0000000045"
